source,target,type
744937022,266066,settlement
872425940,472014,nuraghe
190433997,423127,"garden-hortus, stadion"
757150811,383729,"unlocated, estate"
826967496,442642,amphitheatre
304296863,373757,"shrine, architecturalcomplex"
789856351,373757,"church-2, church"
789856352,1356,river
789856352,432845,river
789856352,433075,river
35794949,668331,temple-2
844139526,668331,plaza
950070777,472014,"sanctuary, well, shrine"
214034409,79461,villa
540746347,422932,architecturalcomplex
743295152,49895,temple-2
786829671,462503,theatre
959120263,202833934,settlement
403660414,151473898,settlement-modern
762217869,433032,urban
762217869,557684935,urban
65661952,433082,church
530210687,780842255,"unlocated, port"
600985975,638776,basilica
631805559,452416,sanctuary
224949837,403627900,"church-2, church"
295344387,442658,"ekklesiasterion, theatre"
617667450,413037,"temple-2, church"
617667451,413037,"church-2, church"
740280236,138468,amphitheatre
708445364,403235,amphitheatre
35858006,275666,amphitheatre
939662554,324774,amphitheatre
503005367,324774,temple-2
116852156,599636,architecturalcomplex
71626430,786017,temple-2
344747000,413225,port
344747000,413220,port
535279837,3156062,spring
309640805,195443086,tomb
137556138,638776,architecturalcomplex
866839043,442962448,pyramid
463141627,638753,architecturalcomplex
840672014,638753,stadion
38314636,638753,bath
575107588,462068,theatre
126644698,835093310,temple-2
472122,1356,river
472125,472063,"cape, island"
472125,1356,"cape, island"
472127,590595920,water-open
472127,472063,water-open
472127,472014,water-open
472129,472063,people
472137,472063,people
472137,472138,people
472138,472137,settlement
472138,472063,settlement
472144,472063,people
472635,472014,bridge
472635,472038,bridge
472637,472014,bridge
472638,472014,bridge
472639,472014,bridge
472640,472014,bridge
473387,472014,mine
473388,472014,mine
474915,472014,unlocated
474919,472014,unlocated
474924,472014,"unlocated, people"
474936,472014,"unlocated, people"
481726,1004,river
481726,541062,river
481726,481777,river
481726,481728,river
481728,481726,settlement
256058,803793619,settlement
256058,266075,settlement
256058,347507191,settlement
256058,580732678,settlement
256058,577458078,settlement
256063,362008414,settlement
256067,256463,bridge
256106,168208661,station
256107,862,settlement
256128,862,settlement
256128,803793619,settlement
256128,256010,settlement
256128,415113284,settlement
256128,521439681,settlement
256128,729234307,settlement
256128,874536625,settlement
256151,982853456,settlement
256151,389853508,settlement
256151,862813573,settlement
256155,240098,settlement
256155,803793619,settlement
256155,30276984,settlement
256155,923612907,settlement
256155,553647616,settlement
256155,256708,settlement
256155,525258361,settlement
256155,683849730,settlement
256155,723991750,settlement
256177,803793619,settlement
256177,18146340,settlement
256177,434822371,settlement
256177,663803333,settlement
256198,275614,"water-open, river"
256198,1043,"water-open, river"
256198,275704,"water-open, river"
256198,256045,"water-open, river"
256201,256502,island
256210,803793619,settlement
256210,256010,settlement
256210,260648,settlement
256222,256010,settlement
256231,256010,settlement
256231,623258561,settlement
256231,556854756,settlement
256231,810966696,settlement
256231,810966695,settlement
256231,224658205,settlement
256231,132543925,settlement
256231,932178530,settlement
256231,781581593,settlement
256231,224658206,settlement
256231,634946753,settlement
256231,627230788,settlement
256234,255976,"settlement, bridge"
256242,256485,river
256263,845,"marsh-wetland, lake, estuary"
256263,256010,"marsh-wetland, lake, estuary"
256263,256009,"marsh-wetland, lake, estuary"
256272,845,island
256298,257480,settlement
256298,408518928,settlement
256315,256418,river
256316,845,river
256327,658574376,"settlement, settlement-modern"
256338,256463,settlement
256352,4349104,"settlement, settlement-modern"
256363,256038,sanctuary
256389,256708,"dam, reservoir"
256397,867856565,settlement
256414,260506,settlement
256418,256315,river
256438,256463,"city-wall, settlement"
256454,256010,river
256463,845,river
256463,266066,river
256463,256001,river
256463,265834,river
256463,256067,river
256463,668575405,river
256463,256338,river
256463,256438,river
256463,257459,river
256485,256242,"production, settlement"
256485,340085638,"production, settlement"
256500,521700444,settlement
256502,256201,river
256503,436809109,settlement
256512,255976,people
256512,236455,people
256512,236712,people
256512,236660,people
256512,236405,people
256512,534902876,people
256512,236642,people
256708,256155,aqueduct
256708,256389,aqueduct
257458,255958,bridge
257459,256463,bridge
257459,255966,bridge
257480,255976,bridge
257480,256298,bridge
260506,256040,people
260506,256414,people
260648,256210,unlocated
261243,256184,unlocated
265765,269538,settlement
265799,168208659,settlement
265803,265884,mine
265810,302942693,settlement
265817,265818,archipelago
265817,632227173,archipelago
265817,572631626,archipelago
265818,1043,water-open
265818,266001,water-open
265818,265840,water-open
265818,265817,water-open
265827,632227173,settlement
265830,632227173,mine
265832,803793619,arch
265834,269563,settlement
265834,256463,settlement
265840,265818,island
265847,266066,region
265849,803793619,settlement
265849,269538,settlement
265849,269260723,settlement
265849,480038469,settlement
265849,505229478,settlement
265855,269538,settlement
265855,265989,settlement
265874,1043,island
265875,266001,island
265875,234760228,island
541602250,893951,architecturalcomplex
541602250,33309869,architecturalcomplex
541602250,653377582,architecturalcomplex
541602250,202833933,architecturalcomplex
541602250,897225060,architecturalcomplex
541602250,912849,architecturalcomplex
541602250,54136920,architecturalcomplex
541602250,452038953,architecturalcomplex
541602250,223617668,architecturalcomplex
324631564,442962448,monument
584324061,856514595,villa
797109353,433032,"city-gate, city-wall"
494660670,423025,temple-2
494660670,207271756,temple-2
393558281,796289136,"tomb, pyramid"
392373882,511134402,settlement
392373882,695490820,settlement
192555966,303882989,settlement
192555966,227756061,settlement
851289754,501634,plaza
897733154,79383,villa
26017957,26017958,cemetery
26017958,79549,road
26017958,79435,road
26017958,79368,road
26017958,26017957,road
26017958,79692,road
379202545,214160492,fort
379202545,874771,fort
889260374,226544,"settlement, fort"
639959859,413373,temple-2
148277399,20487,tomb
148277399,3911647,tomb
148277400,20487,tomb
148277400,3911647,tomb
992830,992073,province-2
991408,992080,province-2
865878062,845,"archipelago, island"
629167850,599926,"settlement, port"
23240266,433032,townhouse
23240266,680072866,townhouse
410517750,433032,garden-hortus
410517750,222138654,garden-hortus
981889086,433032,townhouse
981889086,456321707,townhouse
393691694,433032,townhouse
393691694,538911200,townhouse
739470591,238779098,architecturalcomplex
573484325,207100,fort
480714924,136661131,church-2
480714925,759079303,villa
582578935,413356,cemetery
286718069,776181,temple-2
786551142,471971,settlement
808098069,324673,amphitheatre
808098070,109248,"sanctuary, temple-2"
367991210,472014,nuraghe
46154574,619239399,settlement
46154574,503121452,settlement
54214302,423025,city-gate
54214302,856514595,city-gate
54214302,529700371,city-gate
54214303,18271457,city-gate
54214303,856514595,city-gate
54214303,103808101,city-gate
54214303,423025,city-gate
117737330,433032,taberna-shop
117737330,222138654,taberna-shop
177271381,423025,tribus
177271381,432900,tribus
989554833,796289136,abbey
17658595,129678075,"unlocated, settlement"
17658595,379689234,"unlocated, settlement"
17658595,195325998,"unlocated, settlement"
17658595,619164,"unlocated, settlement"
17658595,543726022,"unlocated, settlement"
57893804,129678075,region
57893804,56567731,region
57893804,648614,region
57893804,405745229,region
57893805,129678075,"unlocated, mountain"
57893805,648792,"unlocated, mountain"
57893805,648670,"unlocated, mountain"
57893805,125566441,"unlocated, mountain"
57893805,927221529,"unlocated, mountain"
911351381,129678075,"unlocated, mountain"
911351381,319432673,"unlocated, mountain"
911351382,652445664,settlement
911351382,944349915,settlement
911351382,944349914,settlement
911351382,648789,settlement
911351382,648792,settlement
911351382,648555,settlement
273861891,472014,nuraghe
441559175,413044,cemetery
441559176,403285,sanctuary
827972417,324771,settlement
507461,501638,unlocated
507480,491561,"unlocated, fort"
511151,511401,settlement
511151,511319,settlement
511155,511314,island
511155,511182,island
511155,511236,island
511155,511158,island
511158,511155,settlement
511166,511268,lake
511182,511155,settlement
511185,1001887,settlement
511189,844944,region
511189,844879,region
511190,1001887,settlement
511190,971703785,settlement
511201,196789404,station
511218,837,settlement
511218,263157373,settlement
511222,511319,settlement
511224,511325,lake
511224,511225,lake
511225,511224,settlement
511235,177302800,settlement
511235,48050879,settlement
511236,511155,mountain
511260,511381,river
511262,511263,settlement
511263,511262,island
511268,511166,settlement
511268,347812262,settlement
511314,511155,cape
511319,511151,lake
511319,511222,lake
511325,511224,region
511340,511343,river
511343,511340,mountain
511345,511381,island
511347,1001887,settlement
511357,196789404,settlement
511363,177302800,region
511363,609367,region
511363,609420,region
511363,609444,region
511363,609484,region
511363,609292,region
511378,511379,settlement
511378,511379,settlement
511379,511381,island
511379,513402,island
511379,511378,island
511381,1224,water-open
511381,511379,water-open
511381,511385,water-open
511381,520960,water-open
511381,520977,water-open
511381,520990,water-open
511381,521043,water-open
511381,521078,water-open
511381,521131,water-open
511381,521138,water-open
511381,521162,water-open
511381,501434,water-open
511381,511260,water-open
511385,511381,"settlement, port"
511401,511151,river
511401,735571887,river
511406,1224,river
511406,614577,river
511406,844957,river
511406,614851,river
511406,845013,river
511406,609393,river
511414,1001887,settlement
511893,520998,aqueduct
513402,511379,mine
513402,511379,mine
514912,164618012,wall-2
514912,164618014,wall-2
514912,164618015,wall-2
514912,164618016,wall-2
514912,164618011,wall-2
520960,511381,island
520977,1224,water-open
520977,511381,water-open
520990,511381,island
520998,196789404,"urban, settlement"
520998,520985,"urban, settlement"
520998,380702853,"urban, settlement"
520998,511893,"urban, settlement"
520998,523226,"urban, settlement"
520998,521707,"urban, settlement"
520998,307220778,"urban, settlement"
520998,177059114,"urban, settlement"
520998,820631036,"urban, settlement"
520998,525482,"urban, settlement"
520998,525483,"urban, settlement"
520998,773739435,"urban, settlement"
521035,521046,"sanctuary, temple"
521043,511381,water-open
521046,521035,temple-2
521078,511381,island
521131,511381,island
521138,511381,"archipelago, island"
521162,511381,island
521707,520998,aqueduct
521707,177059114,aqueduct
523226,520998,port
525482,520998,city-wall
525483,520998,city-wall
530767,531126,region
530767,530797,region
530767,531104,region
530768,1046,river
530768,531016,river
530768,540999,river
530771,530772,"shrine, monument"
530772,530771,cape
530778,530917,settlement
530787,540815,settlement
530788,530826,mountain
530794,530807,settlement
530797,530767,unknown
530798,231467659,settlement
530807,541062,river
530807,1046,river
530807,530794,river
530824,439667643,"settlement, port, theatre"
530824,11257637,"settlement, port, theatre"
530824,200345143,"settlement, port, theatre"
530824,404148110,"settlement, port, theatre"
530824,73856966,"settlement, port, theatre"
530826,1046,island
530826,531074,island
530826,531036,island
530826,530788,island
530826,531093,island
530826,530962,island
530834,530835,settlement
530835,1046,island
530835,530834,island
530835,630250253,island
530835,545970870,island
530843,530871,settlement
530843,531124,settlement
530843,531117,settlement
530843,531003,settlement
530843,179549802,settlement
530845,530852,island
530852,1046,archipelago
530852,530845,archipelago
530870,531011,settlement
530871,530843,region
530871,531025,region
530871,531061,region
530871,721831063,region
530906,1046,island
530907,540591,settlement
530917,531113,island
530917,531152,island
530917,530778,island
530962,530826,settlement
530974,530975,settlement
530975,695323976,island
530975,530974,island
531003,531025,unknown
531011,530870,"sanctuary, temple-2"
531013,991364,settlement
531013,391966942,settlement
531013,391966943,settlement
531013,65323470,settlement
531013,82145424,settlement
531016,530768,"settlement, port"
531023,531114,settlement
531025,531003,settlement
531025,530871,settlement
531026,1046,"archipelago, island"
531028,540591,settlement
531036,530826,settlement
531048,1046,archipelago
531048,531049,archipelago
531048,531075,archipelago
531049,1046,island
531049,531048,island
531061,530871,settlement
531061,622079673,settlement
531074,530826,"settlement, port"
531075,531048,island
531093,530826,settlement
531102,531114,"sanctuary, cave"
531104,530767,settlement
531104,231467659,settlement
531104,786052705,settlement
531113,1046,"archipelago, island"
531113,531114,"archipelago, island"
531113,678468433,"archipelago, island"
531113,530917,"archipelago, island"
531114,531113,island
531114,531102,island
531114,531023,island
531117,530843,people
531117,531124,people
531124,531117,mountain
531124,531003,mountain
531124,530843,mountain
531126,530767,settlement
531152,530917,fort
531154,531155,settlement
531155,1046,island
531155,531154,island
536101,1001898,unlocated
536129,1001898,unlocated
440618978,149334673,island
676201591,815,mountain
676201591,403181,mountain
676201591,413079,mountain
248622162,422859,sanctuary
30774368,874621,settlement
30774368,912964,settlement
413309734,191400484,"bridge, settlement-modern"
413309737,894019,tunnel
413309738,912849,settlement
413309738,223856812,settlement
413309738,266535322,settlement
223856812,413309738,settlement
223856812,912849,settlement
223856812,266535322,settlement
967215409,423025,"sanctuary, architecturalcomplex, temple-2"
967215409,422863,"sanctuary, architecturalcomplex, temple-2"
967215409,327838685,"sanctuary, architecturalcomplex, temple-2"
967215409,165546433,"sanctuary, architecturalcomplex, temple-2"
967215409,635795593,"sanctuary, architecturalcomplex, temple-2"
967215409,593462325,"sanctuary, architecturalcomplex, temple-2"
967215409,820369854,"sanctuary, architecturalcomplex, temple-2"
967215409,820369856,"sanctuary, architecturalcomplex, temple-2"
190648274,373732,architecturalcomplex
17634131,912849,"sanctuary, settlement"
156165259,589748,settlement
503777175,423025,tomb
180252821,589748,settlement
728422856,973041325,road
895916364,462503,cemetery
556346241,226603,cave
869803559,11924821,tomb
869803559,433032,tomb
987440325,472014,nuraghe
318069073,727172,cemetery
529754544,373778,townhouse
529754545,393480,church
794072270,266021,theatre
319990513,433073,theatre
489630692,422995,plaza
489630692,443253553,plaza
881000319,413174,architecturalcomplex
881000319,418202453,architecturalcomplex
650519758,413333,temple-2
72453468,315223,temple-2
178030496,315223,arch
119729285,315223,temple-2
697765430,305068,theatre
908696791,314921,cemetery
907258688,314921,bath
574081707,599479,theatre
707467453,502866838,"sanctuary, fountain"
707467453,423025,"sanctuary, fountain"
194521550,599971,island
194521550,808255902,island
194521550,218806479,island
194521550,599973,island
194521550,905386158,island
236026498,472014,nuraghe
464482219,540726,temple-2
464482220,373778,"sanctuary, temple-2"
464482221,540789,architecturalcomplex
110978357,471971,mine
344023792,963165127,tomb
630799745,79574,city-wall
195443086,736963,cemetery
195443086,309640805,cemetery
195443086,535977538,cemetery
195443086,442642787,cemetery
832482572,423025,cemetery
207490748,432752,mountain
824486497,433032,city-wall
824486497,11924823,city-wall
824486497,615138225,city-wall
824486497,260329425,city-wall
824486497,220742115,city-wall
824486497,753612858,city-wall
824486497,723728396,city-wall
96282639,599777,"unlocated, settlement"
23296898,550759,settlement
23296898,511189,settlement
481742,196789404,settlement
481777,481726,settlement
481782,196789404,fort
481815,481896,river
481818,481865,"settlement, port"
481818,1004,"settlement, port"
481818,196789404,"settlement, port"
481818,266589967,"settlement, port"
481857,1004,river
481861,185859210,settlement
481865,483974,province
481865,481818,province
481865,197488,province
481896,481815,"settlement, port"
481896,1004,"settlement, port"
481900,196789404,settlement
481935,196789404,settlement
481982,196789404,station
481987,481798,settlement
481987,208962503,settlement
482027,481798,settlement
483974,481865,unlocated
491512,531279448,settlement
491520,491669,region
491520,494582,region
491520,494625,region
491526,491669,"settlement, station"
938515635,79461,villa
873891351,422932,sanctuary
587835546,784987444,road
587835546,867414858,road
587835546,422835,road
587835546,423075,road
587835546,423089,road
587835546,98709292,road
587835546,422843,road
587835546,423025,road
228359733,727172,settlement
897256486,550944,tumulus
97294452,579885,"production, cemetery"
312715518,373778,townhouse
636775194,69507,sanctuary
177924141,727163,settlement
177924141,455482664,settlement
720198157,579885,architecturalcomplex
720198157,807514119,architecturalcomplex
80606012,89261,settlement
954340915,579885,"sanctuary, fountain, stoa, architecturalcomplex"
773761100,579885,"plaza, architecturalcomplex"
773761100,89350791,"plaza, architecturalcomplex"
485712934,422914,region
485712934,943743265,region
342847225,432901,"settlement, settlement-modern"
272860363,560221,island
568496340,433032,architecturalcomplex
568496340,538911200,architecturalcomplex
678593934,413076,fort
235928441,442454,fort
267084998,540948,"unlocated, settlement, port"
267084998,540591,"unlocated, settlement, port"
700578305,109248,bath
599902893,433032,urban
599902893,809159706,urban
232755444,79431,fort
503873393,933683602,cemetery
710805922,413323,road
441331251,413323,cemetery
467551058,197427,church
86666894,442629,amphitheatre
706911859,89114,bath
729234307,256128,bridge
916046175,462153,sanctuary
339756240,266021,theatre
38100986,315216,amphitheatre
720762964,462258,architecturalcomplex
886501855,687968,fort
814125747,413266,settlement
178686122,452457,theatre
535977538,195443086,"tomb, cemetery"
375710890,423025,production
622606468,302890394,road
622606468,423013,road
622606468,422811,road
622606468,236970356,road
622606468,426615,road
622606468,423025,road
622606468,426613,road
622606468,423087,road
622606468,697163696,road
622606468,422932,road
622606468,175815320,road
622606468,438803,road
622606468,422833,road
622606468,426614,road
622606468,423093,road
622606468,422936,road
119040454,462227,settlement-modern
119040454,462492,settlement-modern
480057748,856514595,church
104728999,82519025,fort
703547396,91357,findspot
989985175,79420,amphitheatre
362185575,383698,"production, bath, cistern, villa"
362185575,157878,"production, bath, cistern, villa"
305199887,373732,bath
321867660,373732,architecturalcomplex
154462177,796289136,pyramid
566364108,433032,theatre
566364108,538911200,theatre
945930913,796289136,tomb
945930914,796289136,tomb
945930915,433032,basilica
945930915,188321148,basilica
945930915,538911200,basilica
945930916,874621,city-wall
945930916,681842440,city-wall
945930916,360499819,city-wall
945930916,156485252,city-wall
945930916,960751425,city-wall
945930916,882947620,city-wall
945930916,639153005,city-wall
945930916,719936357,city-wall
945930916,879396033,city-wall
945930916,886029329,city-wall
945930916,960751427,city-wall
945930916,719936356,city-wall
945930916,90291125,city-wall
945930916,90291126,city-wall
945930916,130506467,city-wall
945930916,960751426,city-wall
945930916,960751428,city-wall
945930916,130506468,city-wall
945930916,967348568,city-wall
945930916,156485251,city-wall
945930916,897975988,city-wall
945930916,605179374,city-wall
945930916,719936358,city-wall
945930916,767860328,city-wall
945930916,179295730,city-wall
945930916,897975989,city-wall
287060405,874621,temple-2
287060405,767860328,temple-2
287060405,828352080,temple-2
287060405,310869662,temple-2
287060405,185814199,temple-2
287060405,763257295,temple-2
287060405,331679526,temple-2
287060405,588149003,temple-2
287060405,179295730,temple-2
287060405,516671863,temple-2
287060405,301732141,temple-2
879396033,874621,"unlocated, temple-2"
879396033,882947620,"unlocated, temple-2"
879396033,945930916,"unlocated, temple-2"
879396033,605179374,"unlocated, temple-2"
879396033,897975988,"unlocated, temple-2"
639153005,874621,"unlocated, city-gate"
639153005,882947620,"unlocated, city-gate"
639153005,945930916,"unlocated, city-gate"
605179374,874621,city-gate
605179374,882947620,city-gate
605179374,945930916,city-gate
605179374,879396033,city-gate
828352080,874621,city-gate
828352080,767860328,city-gate
828352080,588149003,city-gate
828352080,301732141,city-gate
828352080,331679526,city-gate
828352080,516671863,city-gate
828352080,287060405,city-gate
828352080,763257295,city-gate
828352080,179295730,city-gate
828352080,185814199,city-gate
828352080,310869662,city-gate
375818871,403280,unknown
375818871,544641873,unknown
375818871,786052704,unknown
375818871,831144251,unknown
375818871,413107,unknown
375818871,413192,unknown
375818871,403248,unknown
375818871,413316,unknown
375818871,413044,unknown
375818871,416769,unknown
577784362,255950,theatre
423813718,383745,amphitheatre
596384814,409214,"station, production, cemetery, villa, estate"
596384814,403212,"station, production, cemetery, villa, estate"
596384814,403206,"station, production, cemetery, villa, estate"
596384814,502042016,"station, production, cemetery, villa, estate"
586635000,894019,"palace-complex, architecturalcomplex"
586635001,874772,"mosque, abbey"
721831063,530871,league
407809787,407809788,bridge
407809788,407809787,river
142050652,167698,bath
830662330,413298,cemetery
870993210,383781,villa
505226457,423025,cemetery
841475483,18528486,architecturalcomplex
427880377,203193875,settlement
837078212,502866838,architecturalcomplex
837078212,423025,architecturalcomplex
359131497,472014,nuraghe
80227978,550406,"unlocated, settlement"
80227978,550506,"unlocated, settlement"
196789404,501555,road
196789404,481742,road
196789404,481782,road
196789404,481818,road
196789404,520998,road
196789404,501357,road
196789404,481900,road
196789404,481935,road
196789404,481982,road
196789404,491585,road
196789404,501482,road
196789404,501380,road
196789404,491687,road
196789404,511201,road
196789404,491703,road
196789404,491741,road
196789404,501347,road
196789404,491615,road
196789404,511357,road
196789404,501489,road
196789404,501337,road
327730568,863815,church
170572802,462213,villa
170572802,462462,villa
170572803,491678,villa
157793747,344376,cemetery
509519514,462492,mountain
509519514,776618356,mountain
509519515,452416,architecturalcomplex
758001563,678179,temple-2
524305133,678179,temple-2
21234998,836839127,tomb
9429980,942998,fort
463803480,981503,state
463803480,727070,state
463803480,766,state
537585744,423025,amphitheatre
402082165,423025,"fountain, monument"
402082165,679976755,"fountain, monument"
402082165,789002571,"fountain, monument"
810796635,236400,region
537979353,383706,amphitheatre
122702818,393480,"church-2, tomb"
943743265,423025,tribus
943743265,432900,tribus
943743265,485712934,tribus
943743265,422914,tribus
943743265,413012,tribus
943743265,413178,tribus
894852237,433032,townhouse
894852237,984330150,townhouse
89429547,687968,earthwork
595928541,413266,cemetery
595928541,413258,cemetery
442642787,195443086,cemetery
918126100,786050,monument
576206943,599587,architecturalcomplex
942647940,540905,theatre
408217405,579920,"sanctuary, temple-2"
408217405,579910,"sanctuary, temple-2"
55405152,599987,theatre
83424586,845,river
977603752,660988416,"settlement, settlement-modern"
310115518,579885,city-gate
170529772,589748,cemetery
444064177,472014,sanctuary
557240924,472014,nuraghe
835775076,472014,nuraghe
835775077,472014,"nuraghe, temple-2"
581862460,90720956,settlement
69910488,423013,"sanctuary, cave"
391761931,383816,arch
193679552,491741,bath
582667281,344341,settlement
582667283,570531,palaistra
678263113,442650,monument
435270670,922693,"hill, fort"
435270672,922693,architecturalcomplex
939167121,462086,settlement
436085826,462086,architecturalcomplex
645857331,795348768,city-wall
410216617,922704,cultural-landscape
410216617,337124895,cultural-landscape
410216617,922653,cultural-landscape
410216617,922617,cultural-landscape
410216617,522588456,cultural-landscape
410216617,922740,cultural-landscape
410216617,453674631,cultural-landscape
35475912,837,region
35475912,648644,region
35475912,648748,region
35475912,648695,region
35475912,638915,region
35475912,639016,region
35475912,638996,region
35475912,639167,region
35475912,648801,region
35475912,639013,region
978527351,863766,river
978527351,884173,river
376215160,599747,temple-2
376215160,599947,temple-2
999951524,413288,city-wall
883384682,315220,amphitheatre
52124866,687854,amphitheatre
558037429,138371,"amphitheatre, theatre"
700097745,138248,amphitheatre
505229478,265849,theatre
923612907,256155,shrine
611814584,472048,amphitheatre
233803923,462513,amphitheatre
853733571,471947,amphitheatre
652509965,471947,bath
358782736,344448,plaza
825677263,79368,amphitheatre
188535571,770901484,road
188535571,423131,road
188535571,423025,road
188535571,423078,road
469059303,446209,road
469059303,442471,road
469059303,446281,road
469059303,442452,road
502866838,423025,plaza
502866838,434423626,plaza
502866838,434423626,plaza
502866838,277569430,plaza
502866838,173078007,plaza
502866838,674507252,plaza
502866838,326532998,plaza
502866838,889101791,plaza
502866838,707467453,plaza
502866838,370240026,plaza
502866838,459049147,plaza
502866838,193196776,plaza
502866838,837078212,plaza
502866838,445545537,plaza
502866838,161909278,plaza
650003009,579885,"sanctuary, architecturalcomplex"
715839055,432754,townhouse
978854625,167919,arch
312305084,678158,circus
390040629,432815,temple-2
540685097,462270,amphitheatre
151530993,128376,villa
157983949,383811,amphitheatre
272709531,413320,amphitheatre
368355544,393379,arch
368355544,856514595,arch
771445424,383816,amphitheatre
251288970,423025,church-2
34444021,472014,nuraghe
6218928,413107,plaza
942179195,413393,tomb
942179195,362248862,tomb
303135575,442796,"cemetery, villa, vicus"
275941309,573475,"unlocated, sanctuary"
671846980,570127,theatre
702050141,79486,theatre
592005824,452125610,earthwork
155499663,490598212,"villa, settlement-modern"
171983414,472014,nuraghe
171983414,471898,nuraghe
24536767,109180,villa
556055858,413288,townhouse
356648400,148142,amphitheatre
181951763,678378,amphitheatre
698029509,452439,plaza
914767313,452439,amphitheatre
269260723,265849,temple-2
95066748,442573,amphitheatre
937974282,442753,amphitheatre
683849730,256155,theatre
30276984,256155,temple-2
133229241,344448,amphitheatre
716466643,344448,theatre
977184743,413231,amphitheatre
95537452,79431,townhouse
95537454,79431,amphitheatre
172058377,79549,amphitheatre
394362505,413124,bath
590493733,109169,monument
427637959,109169,aqueduct
364392646,462213,"sanctuary, temple-2"
176458610,109063,monument
24162247,422987,settlement
256068848,423025,architecturalcomplex
195410768,413373,cemetery
482181609,79299,architecturalcomplex
769901808,433032,townhouse
769901808,264408879,townhouse
769901808,222138654,townhouse
3156061,183817916,aqueduct
871801169,423025,temple-2
871801169,347036492,temple-2
309736112,570182,theatre
309736112,45246736,theatre
721417202,115852119,temple-2
721417202,424487311,temple-2
599695861,442962448,pyramid
599695861,674361719,pyramid
326045393,638753,plaza
875774713,442962448,tomb
512410974,423081,temple-2
88165959,423081,temple-2
76301894,422987,"acropolis, temple-2"
149706992,422987,plaza
286572421,560353,state
286572421,599587,state
286572421,286572422,state
286572422,560353,state
286572422,286572421,state
403627900,295344385,"settlement, settlement-modern"
403627900,224949836,"settlement, settlement-modern"
403627900,224949837,"settlement, settlement-modern"
535279838,315606,spring
535279839,423559,dam
535279840,423559,dam
535279841,423131,bridge
535279842,324704,fort
754796063,707498,settlement
178890585,89261,monument
767766096,423025,fort
157922,687529964,water-open
157925,834876934,settlement
157929,157857,"archipelago, island"
157929,157907,"archipelago, island"
157935,157878,river
157940,783,monument
157940,507729266,monument
157942,1043,river
157942,157861,river
157945,157874,settlement
158555,157802,aqueduct
160817,157906,church
160818,157858,church
162337,157803,"unlocated, river"
167629,89384567,settlement
167634,148168,people
167634,177555,people
167634,167734,people
167634,177528,people
167636,783,mountain
167636,618833479,mountain
167636,167966,mountain
167636,393469,mountain
167637,264120821,province
167645,167776,settlement
167652,148168,river
167652,167922,river
167652,177577,river
167652,264681518,river
167652,177508,river
167656,138202,people
167691,834876934,settlement
167698,142050652,settlement
167700,167750,people
167701,834876934,station
167703,993,mountain
167703,147998,mountain
167716,167745,settlement
167716,148241,settlement
167716,169130,settlement
167717,141201,settlement
167717,931407499,settlement
167717,127640903,settlement
167717,812127749,settlement
167718,148168,settlement
167718,171392,settlement
167719,991340,settlement
167719,44398170,settlement
167719,511545009,settlement
167719,306618381,settlement
167719,903082074,settlement
167734,171389,settlement
167734,167793,settlement
167734,167634,settlement
167734,171435,settlement
167734,171405,settlement
167745,148168,river
167745,167716,river
167745,169130,river
167750,167700,settlement
167750,834876934,settlement
167759,148168,station
167778,982258,settlement
167793,148168,river
167793,167734,river
167845,171392,settlement
167859,171434,settlement
167859,747857719,settlement
167871,136661131,"mountain, pass"
167872,571200449,aqueduct
708516601,472014,"nuraghe, settlement"
3541230,354112,cemetery
682812945,472014,nuraghe
727890049,856514595,tomb
203215665,136661131,"settlement, settlement-modern"
4349104,256352,"settlement, settlement-modern"
333190326,432815,amphitheatre
432833118,423025,valley
432833118,207271756,valley
432833118,934591703,valley
432833118,335461216,valley
432833118,367835399,valley
128044615,423025,"temple-2, church"
128044615,422863,"temple-2, church"
491534,560221,river
491534,491592,river
491556,501638,settlement
491561,491682,"cape, region"
491561,501365,"cape, region"
491561,507480,"cape, region"
491572,491696,settlement
491572,376566547,settlement
491572,832363479,settlement
491585,196789404,settlement
491592,491534,river
491615,196789404,station
491651,491669,settlement
491653,491654,river
491653,491739,river
491654,491653,lake
491656,991253193,region
491656,668537581,region
491660,491678,settlement
491669,491526,region
491669,491651,region
491669,494542,region
491669,494579,region
491669,501380,region
491669,491520,region
491669,494624,region
491677,491756,mountain
491677,491696,mountain
491678,491660,settlement
491678,554875758,settlement
491678,170572803,settlement
491682,560221,peninsula
491682,491561,peninsula
491682,491701,peninsula
491686,495763997,settlement
491687,196789404,"settlement, cemetery"
491687,409986438,"settlement, cemetery"
491687,409986437,"settlement, cemetery"
491687,437137448,"settlement, cemetery"
491689,540687,unknown
491696,491677,"region, people"
491696,491572,"region, people"
491701,491682,settlement
491703,196789404,settlement
491731,308912370,settlement
491739,491653,water-open
491741,196789404,settlement
491741,264924632,settlement
491741,664535672,settlement
491741,834862589,settlement
491741,563800136,settlement
491741,55417173,settlement
491741,332324146,settlement
491741,115782359,settlement
491741,170580013,settlement
491741,193679552,settlement
491741,361097849,settlement
491741,361097850,settlement
491741,66861929,settlement
491741,361097851,settlement
491741,74062405,settlement
491741,628342669,settlement
491756,491677,temple-2
494542,491669,unlocated
494548,491550,unlocated
494579,491669,"unlocated, settlement"
494582,491520,"unlocated, people"
494624,491669,unlocated
494625,491520,unlocated
