source,target
886029329,874621
886029329,882947620
886029329,945930916
886029329,897975989
114815757,423025
114815757,432900
114815757,433034
260329423,433032
260329423,222138654
260329424,423025
260329424,432900
260329425,433032
260329425,824486497
910605204,432900
910605204,423025
915626351,609998416
915626352,20487
456321707,629116433
456321707,379375824
456321707,433032
942276,942287
942286,942256
942296,942333
942296,903045
942333,942998
942333,952059
942333,942296
942333,884130
942998,963101053
942998,963101080
942998,963101077
942998,963101072
942998,963101064
942998,9429980
942998,963101061
942998,963101057
942998,963101058
942998,963101079
942998,963101076
942998,963101075
942998,963101070
942998,963101069
942998,963101054
942998,963101052
942998,963101051
942998,963101081
942998,963101074
942998,963101068
942998,963101067
942998,963101066
942998,963101065
942998,963101063
942998,963101056
942998,963101055
942998,963101050
942998,963101073
942998,963101078
942998,963101062
942998,963101059
942998,963101071
942998,963101060
942998,942333
952059,942333
952063,952076
952093,901138068
952093,480215076
954323,952076
954329,952076
961873,990688484
961873,935832829
961873,332324145
961873,961934
961886,971705
961935,971705
971693,59969
971705,961886
971705,961935
971840,60058
971882,59969
971882,59969
971886,59969
971886,59969
981502,231467659
981503,766
981503,727172
981505,246175
981505,138369
981505,138420
981505,138187
981509,560221
981509,837
981511,108788
981511,108902
981511,108952
981511,109390
981511,993
981513,991321
981513,79574
981524,98908
981524,108818
981524,109173
981524,98918
981524,109215
981524,98933
981524,108867
981524,98934
981524,108896
981524,98956
981524,98997
981524,98998
981524,99003
981524,108751
981524,99046
981524,108761
981524,99061
981524,108765
981524,108941
981524,108908
981525,119024
981525,109169
981525,109205
981525,177657
981525,108750
981525,108754
981527,687927
981527,991396
981527,678369
981527,687934
981527,930907033
981530,991384
981530,1001914
981533,275673
981533,275673
981541,128376
981548,472063
981548,991344
981548,472014
981549,462503
981549,462270
981549,462492
981549,462311
981551,530036687
981551,540456066
982258,167919
982258,167778
98908,109277
98908,981524
98909,20469
98909,20469
98911,98910
98918,99662
98918,981524
98918,113334
98921,100417
98921,113334
98921,113333
98930,20469
98933,981524
98934,100417
98934,981524
98934,113333
98937,98909
98956,981524
98992,99043
98997,981524
98998,981524
99003,981524
99003,100417
99008,99662
99040,128501
99040,118962
99046,981524
99046,109277
99060,377547412
99061,981524
991317,236398
991317,236399
991317,240915
991321,981513
991322,981513
991334,154459219
991339,472063
991339,992073
991340,167719
991342,154459219
991343,154459219
991344,981548
991345,154459219
991352,992073
991352,116722325
991354,154459219
991362,442639
991381,638753
991381,599636
991381,599664
991381,638796
991381,1001916
991381,599564
991385,992079
991396,981527
991396,687995
992073,879985348
992073,991339
992073,116722325
992078,501638
993,138420
993,783
993,109341
993,1043
993,246582
993,845
993,167703
993,246328
993,981511
993,109277
993,138369
99662,99008
99662,98918
99663,101192
123971451,632227173
27164982,695491849
27164982,103808101
27164982,423025
661181629,356966898
661181629,423025
661181629,529700371
98979035,432839
889907634,413320
311940007,413320
776750186,432985
282152514,187578
955500071,109126
534922362,109190
169016720,697725
96505315,687932
680601466,540913
237830124,912910
237830124,912964
266305166,413288
719634078,678378
708026976,442728
574404728,472014
661094764,207100
281368358,423025
281368358,422863
233666074,648771
233666074,648612
635652902,422833
389050484,433061
667956220,776172
668180,1043
668192,678203
668192,678095
668192,678181
668200,658560
668292,658560
668331,215749623
668331,514324021
668331,238679519
668331,267069707
668331,35794949
668331,844139526
668331,743967163
668335,975410331
668335,305879596
668335,810734825
668335,658560
668335,661414
668339,707527
668339,707536
668339,707498
668372,660988416
674270,912849
674275,668318
677992,45635759
677992,677994
678010,678393
678010,678393
678060,660988416
678060,678393
678073,619927065
678073,188349326
678073,969543392
678095,668192
678103,1043
678106,245122016
678106,833129569
678106,743967163
678128,678393
678177,660988416
678177,678393
678179,633455581
678179,524305133
678179,758001563
678181,668192
678183,687932
678194,687932
678203,668192
678203,678267
678203,668288
678269,1043
678269,1043
291498921,214160492
658615446,922695
562679826,347036492
562679826,423025
562679828,413356
768612613,911125508
741991861,462310
926170979,575058530
982593692,579958
418729933,462503
585690561,383706
585690562,383706
585690563,432721
585690564,432721
861709371,393480
623620658,639048
2793986,214160492
118929,226577
118962,99040
118985,109204
118985,118950
118996,226577
119024,981525
119034,188756
119034,187531
119293,118985
120051,118710
120058,118580
120058,118806
1224,825237
1224,825265
1224,825273
1224,825407
1224,837
1224,844914
1224,216893
1224,857015
1224,857148
1224,857171
1224,857197
1224,844962
1224,845006
1224,854666
1224,854675
1224,226730
1224,226799
1224,844944
1224,857287
1224,511381
1224,511406
1224,520977
1224,226778
1224,857246
1224,857276
1224,857317
1224,857321
1224,857352
1224,857359
1224,857232
128376,981541
128438,226577
128501,99040
128537,226577
1306,930907033
1356,403191
1356,471924
1356,472073
1356,403221
1356,472014
1356,433011
1356,403222
1356,442795
1356,403237
1356,403247
1356,413202
1356,432910
1356,422958
1356,413193
1356,403285
1356,442639
1356,472063
1356,789856352
1356,403206
1356,442704
1356,452377
1356,433042
1356,413006
1356,422846
1356,433061
1356,433113
1356,462492
1356,462076
1356,472122
1356,472125
1356,509264180
1356,462245
1356,433211
1356,423080
1356,544710173
1356,422988
1356,422995
1356,1361
1356,462284
1356,143028853
1356,432786
1356,423012
1356,403179
1356,490307091
1356,403181
1356,403185
1356,776
1356,1043
1361,1356
138167,138415
138169,138487
138178,138415
138188,845
138188,845
138192,138225
138192,138318
138202,167656
138203,138415
138206,109061
138207,138225
138207,991330
138208,138607
138225,138192
138225,138207
138229,138415
138241,138415
138248,601039654
138248,771100775
138248,141201
138248,138226
138248,991323
138253,138329
138253,138636
138255,138629
138268,138546
138270,138420
138270,138420
138273,138415
138275,514380156
138275,497419102
138275,243292711
138281,108860
138318,138192
138318,138390
138318,138652
138328,138334
138329,141953
138329,127902827
138329,141207
138329,138501
138329,138253
138329,141208
138334,138636
138334,138328
138334,845
138336,138415
138369,246694
138369,246378
138369,138607
138369,993
138369,981505
138369,246175
138371,138420
138371,138420
138384,845
138390,138318
138398,138415
138415,138229
138415,138398
138415,138203
138415,138336
138415,138241
138415,138273
138415,138634
138415,138167
138415,138178
138420,138270
138420,138652
138420,138371
138420,138533
138420,845
138420,993
138420,981505
138422,138515
138422,138515
138458,394643748
138458,348176410
138458,138187
138501,138329
138501,138627
138520,138270
138520,138270
138533,138420
138546,246353
138546,138579
138546,246410
138579,138546
138587,138644
468479783,432815
502254148,541139
759679649,579885
415113284,256128
271500627,452488
218806479,808255902
218806479,560353
143620624,540591
788760849,383618
788760849,383626
788760849,383628
788760849,383633
788760849,393513
788760849,383664
788760849,393441
788760849,383741
788760849,383544
788760849,383680
788760849,393459
788760849,187290
788760849,383816
788760849,393387
788760849,383694
788760849,383704
788760849,393396
788760849,383584
788760849,187394
438874660,893951
438874660,202833933
438874660,897225060
438874660,856859069
438874661,442962448
386554382,893951
386554382,202833933
386554382,897225060
386554382,89975947
312829864,912985
312829864,100593150
601157335,912985
601157335,100593150
570809828,663286875
570809828,912985
928234203,373822947
667048534,894028
667048535,893987
667048536,903013
816933130,912986
511134402,582993625
511134402,392373882
417249577,912816
897225060,438874660
897225060,386554382
897225060,653377582
897225060,893951
897225060,202833933
897225061,912910
897225061,912910
686552268,472014
302807746,472014
534902876,256512
322906034,89261
448885234,570491
905386158,808255902
905386158,815794667
905386158,199559843
905386158,194521550
154202833,893977
202833933,653377582
202833933,223617668
202833933,794488651
202833933,438874660
202833933,897225060
202833933,632147764
202833933,452038953
202833933,386554382
202833933,541602250
202833933,893951
202833933,856859069
202833933,5066376
202833933,5066375
202833933,54136921
202833933,54136920
202833933,633091640
202833933,633091638
202833933,89975947
202833934,912855
202833934,326150788
202833934,44626252
202833934,912845
202833934,959120263
202833934,912986
202833934,912985
71262258,472014
252927,246460
252930,246322
252934,246730
252935,246211
252937,246730
252939,246669
252940,246730
252941,246669
252945,246211
252948,246460
252949,246633
252953,246730
252958,246730
252961,246633
252972,246730
252974,246633
252981,246669
252984,246669
252985,246633
252997,246730
255950,577784362
255950,876596457
255966,257459
255976,256234
255976,257480
255976,845
255977,256010
256001,256463
256005,713816455
256009,256263
256010,267279
256010,256222
256010,862510760
256010,267272
256010,256454
256010,255977
256010,256263
256040,260506
256045,256198
256045,275614
256045,845
256045,1043
447759107,413144
447759107,423025
447759107,403234
447759107,403235
447759107,414504
447759107,229670928
447759107,403254
447759107,174900201
447759107,413025
447759107,413032
447759107,423085
447759107,856514595
447759107,413328
447759107,422964
447759107,291526922
447759107,413373
447759107,413096
447759107,413050
447759107,413381
447759107,422815
447759107,414503
447759107,423024
447759107,413138
447759107,174900201
737328394,422868
737328394,416769
737328394,413266
737328394,423025
737328394,413145
737328394,413195
737328394,432975
737328394,423076
737328394,413044
737328394,839719167
737328394,414505
737328394,413233
737328394,413054
737328394,765136701
737328394,423049
737328394,413138
737328394,413356
29110684,423025
29110684,74935822
29110684,272213281
29110684,821658053
322942899,423025
138636347,912985
348176410,138458
806520372,432695
858194460,433073
390299655,148093
150998961,413324
149576487,727172
54430875,148069
54430875,148069
767629308,383717
837735181,108927
30347987,590067
30347988,590067
492936253,638961
114722047,609500
564394244,540926
131418574,570181
131418574,570317
131418574,570654
661894078,570491
117689032,550812
312238265,599575
607306666,423129
335577249,432815
349338482,462372
950236610,413184
373085765,442640
750729612,384697574
883684762,423025
557607129,821658053
557607129,423025
557607129,679976755
577587624,796289136
2970016,678269
609478608,432700
638356144,168254096
638356144,118337619
638356144,750203268
638356144,579885
558659669,579885
558659669,146086514
558659669,807514119
293088342,912964
522967769,177534
971691208,458808506
971691208,233061795
971691208,817164756
971691208,423025
865014139,45016678
865014139,277030428
865014139,508645486
865014139,581361483
865014139,978725164
865014139,458808506
865014139,423025
528109753,501638
460094535,472014
767681019,472014
211668069,423080
211668069,423025
211668069,771725842
42219804,442733
12766857,432721
635776701,423025
361097849,491741
361097850,491741
361097851,491741
986659307,422845
986659307,795348768
463189757,403234
116548159,462270
383918623,462086
457651161,912849
409810773,589838
277432401,413279
277432403,413279
277432404,403237
803793619,246363
803793619,246377
803793619,265832
803793619,265849
803793619,265922
803793619,265924
803793619,265949
803793619,265969
803793619,256177
803793619,266018
803793619,266021
803793619,266025
803793619,266063
803793619,266090
803793619,246406
803793619,256058
803793619,256128
803793619,256155
803793619,939442082
803793619,256210
803793619,246174
803793619,246220
803793619,246238
803793619,246251
803793619,246343
803793619,246347
803793619,246348
803793619,246349
356966898,442509
356966898,442511
356966898,442525
356966898,422838
356966898,442573
356966898,442590
356966898,251126036
356966898,461581649
356966898,442655
356966898,442688
356966898,442752
356966898,50864839
356966898,362684055
356966898,423065
356966898,390937014
356966898,789855015
356966898,636076369
356966898,442613
356966898,422896
356966898,661181629
356966898,281701179
356966898,990721366
356966898,422816
356966898,916973546
356966898,422844
356966898,422852
356966898,242234873
356966898,422869
356966898,426623
356966898,119213387
356966898,422897
356966898,422927
356966898,372624618
356966898,422935
356966898,899108647
356966898,443945
356966898,457780134
356966898,423019
356966898,806179538
356966898,423025
356966898,442776
356966898,442796
356966898,442810
356966898,423038
356966898,442832
356966898,442834
356966898,442839
356966898,442847
356966898,443943
356966898,423064
356966898,423129
356966898,446295
356966898,423083
356966898,423106
356966898,423077
356966898,423044
356966898,422971
356966898,426630
356966898,432629
356966898,422881
356966898,874652177
356966898,432721
356966898,432738
356966898,432754
356966898,432763
356966898,432773
356966898,432812
356966898,432839
356966898,587082458
356966898,541774889
356966898,432855
356966898,432903
356966898,432918
356966898,432940
356966898,390922210
356966898,606859979
356966898,433036
356966898,433122
356966898,40617124
356966898,433143
356966898,390922209
356966898,434137
356966898,422885
356966898,442450
356966898,442451
356966898,442471
642557317,50014
642557317,49965
642557317,39352
856859068,893951
856859068,568355929
856859068,33309869
856859068,54136920
856859069,202833933
856859069,358880029
856859069,386664298
856859069,912849
856859069,438874660
856859069,893951
856859069,54136919
856859069,5066376
633091638,202833933
633091638,223954669
633091638,897449051
633091638,893951
633091638,633091640
633091638,633091639
633091638,89975947
633091639,912849
633091639,633091638
633091639,633091640
633091639,89975947
633091639,893951
633091640,633091638
633091640,704495840
633091640,912849
633091640,202833933
633091640,893951
633091640,633091639
74935822,422805
74935822,29110684
74935822,422814
74935822,584272774
74935822,423108
74935822,697163696
74935822,423025
74935822,422817
74935822,422833
74935822,422952
74935822,987039111
74935822,426603
222138654,416199695
222138654,410517750
222138654,43612993
222138654,769901808
222138654,999909608
222138654,836029917
222138654,690549463
222138654,433032
984330149,433032
984330150,894852237
984330150,182931393
984330150,433032
984330151,433032
984330151,433032
680072866,433032
680072866,433032
377547412,99060
308048141,203193875
919152219,79731
442417398,462068
717810706,433032
717810706,680072866
877459133,472014
939042073,20487
340085638,256485
404148110,530824
442563575,413032
966420455,403235
952600989,324774
952600989,329343086
524360868,207527
150531239,638948
393959242,236458
393959243,423025
393959243,529700371
559217802,589802
559217802,590084
559217802,589748
559217802,589872
559217802,953163789
743125105,112340551
281289039,423048
293747172,831144251
303733349,112340551
73644851,570074
477172416,422987
205387552,433032
205387552,456321707
275382666,599809
653377581,944349915
653377581,648600
653377582,33309869
653377582,541602250
653377582,452038953
653377582,223617668
653377582,893951
653377582,202833933
653377582,897225060
653377582,54136920
979282841,442962448
979282842,442962448
810410821,912986
810410821,996877399
774165653,912985
774165653,100593150
934642980,912985
934642980,100593150
407033545,833096530
92607494,894089
92607494,912849
727479318,583407059
785376781,912816
785376781,29816
288695456,912910
288695456,897225061
235795850,579885
935032928,579920
935032928,579910
513711610,540726
480919150,894019
480919150,480919151
480919150,439136375
480919151,894019
480919151,439136375
480919151,309437155
480919151,942018830
480919151,303354808
563250510,894019
563250510,62810658
473423542,894019
473423542,62810658
43471155,894019
43471155,62810658
862510760,256010
524143100,589748
524143100,589872
594406649,472014
799685245,472014
237657888,472014
795823945,472014
155610783,472014
594456491,39290
594456491,746701
290587550,39290
290587550,746701
939076786,570106
229267414,384940621
229267414,384940621
207060,226577
207061,226577
207078,226577
207100,207629
207100,661094764
207100,573484325
207100,210724
207100,210727
207173,210694
207268,226577
207273,207303
207303,991367
207307,210701
207361,920050645
207374,210694
207429,197113
207429,207443
207443,207429
207484,226577
207488,226577
207517,210701
207629,207100
207629,207359
209137,495763996
209137,495763993
209137,495763994
209137,495763995
209138,164618013
209138,164618022
209138,164618017
209138,164618018
209138,164618021
209142,495763998
209142,495763999
209142,164618009
209142,164618010
209142,164618019
210694,207173
210694,207374
210694,206938
210701,207517
210701,207307
216702,220489
216710,220489
351685829,554190
351685829,177302800
652389977,639137
652389977,177302800
528052483,462153
528052483,462492
217982522,609496
870212544,432941
844519765,452502505
899795549,423127
682549108,286681704
987777746,472014
880615054,472014
665888717,472014
301013826,570504
104925762,433032
104925762,222138654
325648990,91357
325648991,91357
497419102,138275
222169303,423116
516051730,403181
516051730,413122
516051730,1052
516051730,413138
91127594,633220627
91127594,99738107
91127594,206957389
266535322,223856812
266535322,413309738
266535322,912849
445186090,912849
279761117,912849
513048413,314921
922537087,796289136
913163220,658560
767486703,912849
767486703,413309738
767486703,223856812
1001909,1001134
1001909,1001909
864488325,554190
864488325,177302800
964504689,79574
964504689,79705
615457796,433032
615457796,599902893
724216015,432695
715215852,423025
992829,992074
992829,982259
867631586,550651
293222275,893951
321318358,786067
321318358,727172
321318358,836839127
573541355,432723
93441396,59838
945906723,893936
945906723,912849
945906724,893936
945906724,945906723
945906724,912849
803636721,815
803636721,815
894056377,893951
894056377,722340789
129809445,15685985
646547814,893951
646547814,89975947
646547815,893951
646547815,89975947
646547815,202833933
646547815,386554382
699978029,893951
699978029,633091640
439736209,148142
439736210,148142
506349985,455355586
506349985,89152
506349985,89313
506349985,512867195
506349985,24547397
506349985,79328
506349985,851023494
506349985,89234
506349985,89238
506349985,9324677
506349985,24547396
506349985,774886524
943504072,462086
943504072,462492
530611410,136661131
530611410,643235008
642136334,599671
696690497,697728
293261278,432985
32694356,471899
32694358,432941
438390658,187578
16231781,246694
62131047,462213
438050385,148217
236153258,399911221
554875758,491678
514403427,550497
138607,138369
138607,138369
138627,138501
138632,138188
138634,138415
138636,138334
138636,138253
138644,138587
138644,138660
138644,236376
138650,318023996
138650,141960
138650,138513
138652,138420
138652,138420
138660,138644
138925,138255
140449,138348
203193875,79639
203193875,427880377
203193875,79574
203193875,79549
203193875,79553
203193875,89175
203193875,79292
203193875,79395
203193875,79433
203193875,79435
617165853,786059
582254847,423025
582254847,434423626
982853456,256151
277534797,579959
277534797,579885
84624811,39308
84624811,39308
714055238,687928
512741502,413163
512741502,413073
512741502,413101
512741502,413102
874652177,356966898
866548110,423025
866548110,679976755
866548110,399141643
520858710,157836
659743015,403180
22073979,423025
986788581,432900
986788581,423025
305567842,433032
305567842,456321707
352725406,433032
352725406,222138654
780913480,433032
780913480,599902893
520255117,390205932
520255117,423025
520255117,529700371
740034026,423025
76960231,423025
159953179,423025
159953179,695491849
880325202,462492
880325202,462079
23219358,413013
380702853,520998
380702853,511381
380702854,550640
380702854,550641
380702854,550492
344059954,79299
988364348,79299
557684935,433032
557684935,762217869
816414429,465935
324841375,344522
876596457,255950
591471665,177568
734000266,212270979
144648290,638961
673008673,639013
678468433,531113
394868,393490
396377,393513
396379,393400
396382,383715
396393,393427
396395,393459
40043,39290
403177,383698
403179,403223
403179,403260
403179,403272
403179,403202
403179,1356
403180,403222
403180,403222
403181,413362
403181,413269
403181,413279
403181,403289
403181,414499
403181,516051730
403181,676201591
403181,403253
403181,403185
403181,413138
403181,1356
403182,490307091
403182,490307091
403185,403253
403185,403234
403185,1356
403185,403181
403191,1356
403191,1356
403192,403182
403192,403182
403193,490307091
403193,490307091
403202,403179
403206,1356
403206,1356
403208,502042016
403212,596384814
403212,24736652
403212,413122
403220,403221
403221,403220
403221,408457
403221,490307091
403221,1356
403222,403271
403222,403243
403222,406192
403222,850888151
403222,403239
403222,403244
403222,403180
403222,490307091
403222,1356
403223,403179
403226,157878
403234,405439
403234,463189757
403234,447759107
403234,182931392
403234,403185
403234,136661131
403235,708445364
403235,966420455
403235,136661131
403235,447759107
403235,383698
403237,1356
403237,1356
403239,403222
403243,403222
403244,403222
403247,1356
403247,490307091
403248,375818871
403253,409239
403253,403261
403253,403927
403253,483627781
403253,174900201
403253,403181
403253,502042016
403253,403185
403254,447759107
403254,67911853
403254,403285
403255,490307091
403255,490307091
403260,403179
403261,174900201
403261,403253
403263,922522298
403263,403269
403269,403263
403270,174900201
403270,403288
403271,403222
403272,403179
403279,502042016
403280,409224
403280,254082752
403280,174900201
403280,375818871
403285,194091492
403285,166434539
403285,403254
403285,1356
403286,490307091
403286,490307091
403288,403191
403288,174900201
403289,403181
403289,416883
403291,569089650
403291,15230116
403291,15230118
403291,336528878
403291,174900201
403292,643029512
403292,53735136
403292,45246735
403292,435476404
403292,484892186
403292,957561489
403292,413122
403927,403253
405439,403234
406192,403222
406947,403193
406948,403286
406949,403247
408457,403221
409214,174900201
409214,174900201
409224,403280
409239,403253
409242,502042016
412988,856514595
412989,413003
412992,18271457
412995,856514595
413001,422822
413002,413360
413003,1004
413003,1004
413005,48210385
413005,535296216
413005,770901484
413006,1356
413006,1356
413010,423558
413012,943743265
413012,690508612
413013,413746
413013,416870
413013,23219358
413013,926033983
413013,18271457
413014,536995786
413014,827492392
413014,1004
413014,413253
413017,432849
413019,413105
413024,18271457
413024,413115
413025,447759107
413025,229670928
413032,413743
413032,442563575
413032,447759107
413032,587811162
413036,220487220
413036,220487222
413036,413249073
413036,18271457
413036,413253
413037,617667450
413037,779658357
413037,617667451
413037,902282876
413037,526188175
413037,413360
413037,300044063
413039,413040
413039,413237
413039,413376
413039,552440217
413040,413105
413040,413237
413040,413039
413040,1004
413043,413376
413044,745866777
413044,441559175
413044,737328394
413044,375818871
413044,413059
413045,413253
413046,413376
413046,926033983
413047,423080
413047,423080
413050,447759107
413051,18271457
413054,777851101
413054,11924822
413054,737328394
413058,856514595
413061,413273
413061,413273
413062,580975875
413063,413376
413065,100775439
413065,600795755
413065,983118964
413065,209814686
413065,721328707
413065,850699463
413065,856514595
413069,413253
413069,413135
413069,413341
413071,413347
413073,413273
413073,512741502
413074,18271457
413076,678593934
413076,413744
413076,952765524
413076,174900201
413079,676201591
413082,413253
413082,67911853
413086,422822
413088,423080
413089,423080
413091,413140
413091,413349
413091,423080
413093,413253
413096,447759107
413096,413122
413097,11924822
413097,433078
413101,512741502
413102,512741502
413105,413240
413105,413040
413105,552440217
413105,300044063
413106,409654967
413107,415254
413107,6218928
413107,103018178
413107,819599643
413107,831144251
413107,413325
413107,502042016
413107,174900201
413107,375818871
413108,1004
413112,639017286
413112,413253
413112,67911853
413114,18271457
413114,300044063
413114,423028
413114,413291
413121,699256589
413121,18271457
413122,413157
413122,413389
413122,438831
413122,403292
413122,413393
413122,416837
413122,413332
413122,516051730
413122,413096
413122,433061
413122,423116
413122,422859
413122,403212
413124,394362505
413124,488345053
413124,587811162
413125,413126
413125,557760948
413125,139971323
413125,827074678
413125,690508612
413126,413125
413126,413128
413127,262385625
413129,415256
413129,818481608
413129,856514595
413129,1004
413130,856514595
413132,580975875
413132,412987
413133,690508612
413135,413253
413135,413253
413138,909329997
413138,415252
413138,516051730
413138,737328394
413138,447759107
413138,403181
413139,1004
413140,413091
413142,926033983
413143,174900201
413144,447759107
413145,737328394
413146,18271457
413147,856514595
413149,856514595
413151,182931391
413151,856514595
413152,413376
413152,926033983
413157,580975875
413157,413332
413157,413122
413163,413253
413163,512741502
413165,433134
413166,416810
413166,413253
413167,856514595
413168,1004
413170,554161962
413170,251063522
413170,820236688
413170,330348888
413170,156209516
413170,856514595
413171,11924822
413171,432849
413172,413370
413172,580975875
413172,690508612
413174,418202453
413174,131267073
413174,881000319
413174,416816
413174,413360
413175,926033983
413178,413360
413178,856514595
413178,358077243
413178,943743265
413179,151473899
413179,413273
413180,856514595
413181,18271457
413182,552440217
413182,413190
413184,507853727
413184,413391
413184,950236610
413184,759079303
413186,413202
413190,413182
413190,413333
413191,432927
413191,432679
413192,375818871
413193,413388
413193,413194
413193,1356
413194,413193
413194,413332
413195,737328394
413199,1004
413199,1004
413200,814891878
413200,413360
413200,856514595
413201,393517
413201,580975875
413202,1356
413202,1356
413220,414507
413220,344747000
413220,423080
413220,358077243
413223,18271457
413224,690508612
413224,580975875
413225,413360
413225,856514595
413227,856514595
413231,977184743
413231,11924822
413231,856514595
413233,737328394
413234,432849
413237,413040
413237,552440217
413240,413326
413240,413105
413240,433134
413243,423080
413243,423080
413244,413273
413245,413114
413246,413253
413247,926033983
413247,413376
413247,954023893
413248,261678107
413248,580698596
413248,923690483
413248,851023495
413248,413360
413251,18271457
413253,413082
413253,413364
413253,413166
413253,413036
413253,413093
413253,416871
413253,413314
413253,413045
413253,413112
413253,416835
413253,413163
413253,413246
413253,413069
413253,413344
413253,413135
413253,413014
413253,416880
413255,413376
413260,926033983
413260,413376
413264,702604147
413266,675780058
413266,814125747
413266,595928541
413266,737328394
413266,413321
413269,403181
413272,416851
413272,416851
413273,413244
413273,413073
413273,413179
413273,413061
413279,277432401
413279,403181
413283,358077243
413283,18271457
413288,194091492
413288,556055858
413288,999951524
413288,266305166
413288,226040114
413288,174900201
413290,416850
413290,413352
413290,413379
413292,856514595
413293,702604147
413293,136661131
413294,1004
413294,1004
413299,26399395
413299,26399394
413307,125758078
413309,413204
413310,1004
413310,1004
413311,413310
413312,458593872
413313,288445158
413314,67911853
413314,413253
413316,375818871
413320,91511819
413320,889907634
413320,311940007
413320,533786623
413320,900336440
413320,272709531
413320,330348887
413320,856514595
413320,413360
413323,710805922
413323,708406049
413323,441331251
413324,213761155
413324,150998961
413324,193750794
413324,945740227
413325,413107
413325,174900201
413326,413240
413328,111489261
413328,687957706
413328,820932073
413328,917565626
413328,447759107
413328,136661131
413328,66019947
413328,229670928
413330,856514595
413332,918074508
413332,909329995
413332,413157
413332,413194
413332,43496934
413332,292680658
413332,413122
413333,650519758
413333,787581330
413333,865509854
413333,413190
413333,552440217
413336,815
413336,815
413339,423080
413340,423080
413341,1004
413341,1004
413344,413253
413345,413047
413346,413076
413349,413091
413351,856514595
413352,413290
413353,1004
413353,1004
413354,413360
413355,702604147
413356,562679828
413356,582578935
413356,13820911
413356,737328394
413356,580975875
413360,416785
413360,416792
413360,416797
413360,416801
413360,416805
413360,416811
413360,416812
413360,416841
413360,416844
413360,416858
413360,416860
413360,413178
413360,416862
413360,416878
413360,416882
413360,416887
413360,416888
413360,413200
413360,416875
413360,413225
413360,413002
413360,413248
413360,413037
413360,413320
413360,413373
413360,413354
413360,10993281
413360,413377
413360,416762
413362,403181
413362,403181
413364,413253
413364,413253
413366,580975875
413373,639959859
413373,416806
413373,195410768
413373,414503
413373,413360
413373,447759107
413376,416868
413376,413260
413376,416791
413376,413039
413376,413152
413376,413043
413376,413046
413376,413063
413376,416799
413376,413247
413376,413255
413377,413360
413379,413290
413380,856514595
413381,447759107
413382,18271457
413386,413388
413388,413193
413388,413193
413389,136661131
413389,413122
413391,413184
413392,1004
413393,362248862
413393,322772903
413393,309967946
413393,48210386
413393,605339917
413393,414502
413393,942179195
413393,570500583
413393,413122
413743,413032
413744,413076
413746,413013
414497,413235
414499,403181
414500,413362
414502,413029
414502,413393
414503,447759107
414503,413373
414504,447759107
414505,737328394
414505,413054
414506,690508612
414506,413224
414507,358077243
414507,413220
414507,413178
414508,856514595
414510,18271457
415252,413138
415254,413107
415256,413129
415258,413272
416762,413360
416762,416855
416766,18271457
416769,737328394
416769,375818871
416769,413325
416770,413293
416770,413096
416773,856514595
416785,413360
416789,413172
416789,690508612
416790,413182
416790,413333
416791,413376
416792,413360
416797,413360
416799,413376
416801,413360
416805,413360
416806,413373
416810,1004
416810,1004
416811,413360
416812,413360
416814,770901484
416816,413174
416824,856514595
416835,413253
416837,413122
416841,413360
416844,413360
416850,413290
416851,413139
416851,413139
416852,413110
416857,413336
416858,413360
416860,413360
416862,413360
416863,18271457
416866,413157
416866,413193
416868,413376
416870,413013
416871,413253
416875,413360
416878,413360
416880,413253
416882,413360
416887,413360
416888,413360
422802,988280578
422805,74935822
422811,622606468
422811,622606468
422813,93042695
422814,74935822
422815,423085
422815,447759107
422816,356966898
422816,356966898
422817,74935822
422818,174900201
422818,174900201
422821,422820
422821,422820
422822,413001
422822,413086
422822,689046103
422822,432900
422823,558953506
422823,422834
422824,422825
422824,422826
422825,426621
422825,425824
422825,422824
422826,422949
422826,422824
422829,93042695
422830,438707
422830,426632
422831,174900201
422833,635652902
422833,183817917
422833,422944
422833,93042695
422833,74935822
422833,432901
422833,622606468
422834,423029
422834,423081
422834,422823
422834,423010
422834,423073
422834,423080
422835,587835546
422837,720902384
422837,224930295
422837,424315
422837,438775
422837,966985945
422838,356966898
422843,438710
422843,438775
422843,587835546
422844,356966898
422844,670733375
422845,986659307
422845,795348768
422846,1356
422848,174900201
422852,356966898
422852,356966898
422857,422958
422859,723366820
422859,424267586
422859,432688
422859,717880824
422859,226222204
422859,248622162
422859,284997408
422859,426577
422859,413122
422860,423025
422863,820369854
422863,400889194
422863,967215409
422863,820369856
422863,635795593
422863,165546433
422863,281368358
422863,593462325
422863,756231346
422863,423025
422868,737328394
422869,356966898
422871,93042695
422873,93042695
422879,423081
422881,356966898
422885,466340541
422885,17912164
422885,723104406
422885,240415207
422885,356966898
422887,699256589
422888,93042695
422889,423025
422889,390922209
422891,423025
422894,699256589
422894,423025
422896,356966898
422897,356966898
422898,272213280
422908,93042695
422909,692947274
422909,426309852
422910,422958
422912,423080
422912,423080
422913,93042695
422914,485712934
422914,485712934
422917,422984
422921,390205932
422922,699256589
422922,422958
422923,423080
422923,18271457
422925,423025
422926,93042695
422927,356966898
422927,356966898
422932,422994
422932,540746347
422932,873891351
422932,132860152
422932,377820068
422932,236701131
422932,622606468
422934,423025
422934,18271457
422935,356966898
422936,85815300
